time,axial,temp,agl
35.605,-0.46,67.32,1411.45
35.6063,-0.38,67.32,1411.45
35.6075,-0.38,67.32,1411.45
35.6087,-0.38,67.32,1411.45
35.61,-0.38,67.32,1411.45
35.6113,-0.38,67.32,1411.45
35.6125,-0.38,67.32,1411.45
35.6138,-0.38,67.32,1411.45
35.615,-0.38,67.32,1411.45
35.6162,-0.38,67.32,1411.45
35.6175,-0.38,67.32,1411.45
35.6188,-0.38,67.32,1411.45
35.62,-0.38,67.32,1411.45
35.6213,-0.38,67.32,1411.45
35.6225,-0.38,67.32,1411.45
35.6237,-0.21,67.32,1411.45
35.625,-0.21,67.32,1411.45
35.6263,-0.38,67.32,1411.45
35.6275,-0.38,67.32,1411.45
35.6287,-0.38,67.32,1411.45
35.63,-0.38,67.32,1411.45
35.6312,-0.21,67.32,1411.45
35.6325,-0.21,67.32,1411.45
35.6338,-0.38,67.32,1411.45
35.635,-0.38,67.32,1411.45
35.6362,-0.21,67.32,1411.45
35.6375,-0.21,67.32,1411.45
35.6387,-0.3,67.32,1411.45
35.64,-0.3,67.35,1411.45
35.6413,-0.21,67.35,1411.45
35.6425,-0.21,67.35,1411.45
35.6437,-0.38,67.35,1411.45
35.645,-0.38,67.35,1407.9
35.6463,-0.3,67.35,1407.9
35.6475,-0.3,67.35,1407.9
35.6488,-0.38,67.35,1407.9
35.65,-0.38,67.35,1407.9
35.6512,-0.38,67.35,1407.9
35.6512,-0.38,67.35,1407.9
35.6512,-0.38,67.35,1407.9
35.6525,-0.38,67.35,1407.9
35.6538,-0.21,67.35,1407.9
35.655,-0.21,67.35,1407.9
35.6563,-0.3,67.35,1407.9
35.6575,-0.3,67.35,1407.9
35.6587,-0.38,67.35,1407.9
35.66,-0.38,67.35,1407.9
35.6613,-0.3,67.35,1407.9
35.6625,-0.3,67.35,1407.9
35.6637,-0.38,67.35,1407.9
35.665,-0.38,67.35,1407.9
35.6662,-0.38,67.35,1407.9
35.6675,-0.38,67.35,1407.9
35.6688,-0.38,67.35,1407.9
35.67,-0.38,67.35,1407.9
35.6712,-0.38,67.35,1407.9
35.6725,-0.38,67.35,1407.9
35.6738,-0.38,67.35,1407.9
35.675,-0.38,67.35,1407.9
35.6763,-0.21,67.35,1407.9
35.6775,-0.21,67.35,1407.9
35.6787,-0.3,67.35,1407.9
35.68,-0.3,67.35,1407.9
35.6813,-0.3,67.35,1407.9
35.6825,-0.3,67.35,1407.9
35.6838,-0.21,67.35,1407.9
35.685,-0.21,67.35,1407.9
35.6862,-0.21,67.35,1407.9
35.6875,-0.21,67.35,1407.9
35.6888,-0.3,67.35,1407.9
35.69,-0.3,67.35,1407.9
35.6912,-0.21,67.35,1407.9
35.6925,-0.21,67.35,1407.9
35.6937,-0.3,67.35,1407.9
35.695,-0.3,67.35,1404.35
35.6963,-0.21,67.35,1404.35
35.6975,-0.21,67.35,1404.35
35.6987,-0.3,67.35,1404.35
35.7,-0.3,67.35,1404.35
35.7012,-0.21,67.35,1404.35
35.7012,-0.21,67.35,1404.35
35.7012,-0.21,67.35,1404.35
35.7025,-0.21,67.35,1404.35
35.7038,-0.3,67.35,1404.35
35.705,-0.3,67.35,1404.35
35.7062,-0.21,67.35,1404.35
35.7075,-0.21,67.35,1404.35
35.7088,-0.3,67.35,1404.35
35.71,-0.3,67.35,1404.35
35.7113,-0.21,67.35,1404.35
35.7125,-0.21,67.35,1404.35
35.7137,-0.21,67.35,1404.35
35.715,-0.21,67.35,1404.35
35.7163,-0.21,67.35,1404.35
35.7175,-0.21,67.35,1404.35
35.7188,-0.21,67.35,1404.35
35.72,-0.21,67.35,1404.35
35.7212,-0.3,67.35,1404.35
35.7225,-0.3,67.35,1404.35
35.7238,-0.21,67.35,1404.35
35.725,-0.21,67.35,1404.35
35.7262,-0.21,67.35,1404.35
35.7275,-0.21,67.35,1404.35
35.7287,-0.3,67.35,1404.35
35.73,-0.3,67.35,1404.35
35.7313,-0.21,67.35,1404.35
35.7325,-0.21,67.35,1404.35
35.7337,-0.3,67.35,1404.35
35.735,-0.3,67.35,1404.35
35.7363,-0.3,67.35,1404.35
35.7375,-0.3,67.35,1404.35
35.7388,-0.3,67.35,1404.35
35.74,-0.3,67.35,1404.35
35.7412,-0.3,67.35,1404.35
35.7425,-0.3,67.35,1404.35
35.7438,-0.3,67.35,1404.35
35.745,-0.3,67.35,1399.62
35.7463,-0.3,67.35,1399.62
35.7475,-0.3,67.35,1399.62
35.7487,-0.38,67.35,1399.62
35.75,-0.38,67.35,1399.62
35.7513,-0.3,67.35,1399.62
35.7513,-0.3,67.35,1399.62
35.7513,-0.3,67.35,1399.62
35.7525,-0.3,67.35,1399.62
35.7537,-0.3,67.35,1399.62
35.755,-0.3,67.35,1399.62
35.7562,-0.38,67.35,1399.62
35.7575,-0.38,67.35,1399.62
35.7588,-0.38,67.35,1399.62
35.76,-0.38,67.35,1399.62
35.7612,-0.3,67.35,1399.62
35.7625,-0.3,67.35,1399.62
35.7637,-0.38,67.35,1399.62
35.765,-0.38,67.35,1399.62
35.7663,-0.38,67.35,1399.62
35.7675,-0.38,67.35,1399.62
35.7687,-0.3,67.35,1399.62
35.77,-0.3,67.35,1399.62
35.7713,-0.21,67.35,1399.62
35.7725,-0.21,67.35,1399.62
35.7738,-0.3,67.35,1399.62
35.775,-0.3,67.35,1399.62
35.7762,-0.3,67.35,1399.62
35.7775,-0.3,67.35,1399.62
35.7788,-0.21,67.35,1399.62
35.78,-0.21,67.35,1399.62
35.7813,-0.3,67.35,1399.62
35.7825,-0.3,67.35,1399.62
35.7837,-0.38,67.35,1399.62
35.785,-0.38,67.35,1399.62
35.7863,-0.3,67.35,1399.62
35.7875,-0.3,67.35,1399.62
35.7887,-0.38,67.35,1399.62
35.79,-0.38,67.35,1399.62
35.7912,-0.38,67.35,1399.62
35.7925,-0.38,67.35,1399.62
35.7938,-0.38,67.35,1399.62
35.795,-0.38,67.35,1396.08
35.7962,-0.3,67.35,1396.08
35.7975,-0.3,67.35,1396.08
35.7988,-0.38,67.35,1396.08
35.8,-0.38,67.35,1396.08
35.8013,-0.38,67.35,1396.08
35.8013,-0.38,67.35,1396.08
35.8013,-0.38,67.35,1396.08
35.8025,-0.38,67.35,1396.08
35.8037,-0.38,67.35,1396.08
35.805,-0.38,67.35,1396.08
35.8063,-0.38,67.35,1396.08
35.8075,-0.38,67.35,1396.08
35.8088,-0.38,67.35,1396.08
35.81,-0.38,67.35,1396.08
35.8112,-0.38,67.35,1396.08
35.8125,-0.38,67.35,1396.08
35.8138,-0.38,67.35,1396.08
35.815,-0.38,67.35,1396.08
35.8162,-0.46,67.35,1396.08
35.8175,-0.46,67.35,1396.08
35.8187,-0.38,67.35,1396.08
35.82,-0.38,67.35,1396.08
35.8213,-0.38,67.35,1396.08
35.8225,-0.38,67.35,1396.08
35.8237,-0.38,67.35,1396.08
35.825,-0.38,67.35,1396.08
35.8262,-0.46,67.35,1396.08
35.8275,-0.46,67.35,1396.08
35.8288,-0.38,67.35,1396.08
35.83,-0.38,67.35,1396.08
35.8312,-0.55,67.35,1396.08
35.8325,-0.55,67.35,1396.08
35.8338,-0.38,67.35,1396.08
35.835,-0.38,67.35,1396.08
35.8363,-0.46,67.35,1396.08
35.8375,-0.46,67.35,1396.08
35.8387,-0.46,67.35,1396.08
35.84,-0.46,67.35,1396.08
35.8413,-0.55,67.35,1396.08
35.8425,-0.55,67.35,1396.08
35.8438,-0.55,67.35,1396.08
35.845,-0.55,67.35,1391.34
35.8462,-0.55,67.35,1391.34
35.8475,-0.55,67.35,1391.34
35.8488,-0.72,67.35,1391.34
35.85,-0.72,67.35,1391.34
35.8512,-0.72,67.35,1391.34
35.8512,-0.72,67.35,1391.34
35.8512,-0.72,67.35,1391.34
35.8525,-0.72,67.35,1391.34
35.8537,-0.63,67.35,1391.34
35.855,-0.63,67.35,1391.34
35.8563,-0.46,67.35,1391.34
35.8575,-0.46,67.35,1391.34
35.8587,-0.55,67.35,1391.34
35.86,-0.55,67.35,1391.34
35.8613,-0.63,67.35,1391.34
35.8625,-0.63,67.35,1391.34
35.8638,-0.55,67.35,1391.34
35.865,-0.55,67.35,1391.34
35.8662,-0.63,67.35,1391.34
35.8675,-0.63,67.35,1391.34
35.8688,-0.63,67.35,1391.34
35.87,-0.63,67.35,1391.34
35.8713,-0.63,67.35,1391.34
35.8725,-0.63,67.35,1391.34
35.8737,-0.46,67.35,1391.34
35.875,-0.46,67.35,1391.34
35.8763,-0.46,67.35,1391.34
35.8775,-0.46,67.35,1391.34
35.8787,-0.46,67.35,1391.34
35.88,-0.46,67.35,1391.34
35.8812,-0.38,67.35,1391.34
35.8825,-0.38,67.35,1391.34
35.8838,-0.46,67.35,1391.34
35.885,-0.46,67.35,1391.34
35.8862,-0.55,67.35,1391.34
35.8875,-0.55,67.35,1391.34
35.8887,-0.55,67.35,1391.34
35.89,-0.55,67.35,1391.34
35.8913,-0.55,67.35,1391.34
35.8925,-0.55,67.35,1391.34
35.8937,-0.55,67.35,1391.34
35.895,-0.55,67.35,1385.43
35.8963,-0.72,67.35,1385.43
35.8975,-0.72,67.35,1385.43
35.8988,-0.55,67.35,1385.43
35.9,-0.55,67.35,1385.43
35.9012,-0.72,67.35,1385.43
35.9012,-0.72,67.35,1385.43
35.9012,-0.72,67.35,1385.43
35.9025,-0.72,67.35,1385.43
35.9038,-0.72,67.35,1385.43
35.905,-0.72,67.35,1385.43
35.9063,-0.72,67.35,1385.43
35.9075,-0.72,67.35,1385.43
35.9087,-0.55,67.35,1385.43
35.91,-0.55,67.35,1385.43
35.9113,-0.38,67.35,1385.43
35.9125,-0.38,67.35,1385.43
35.9137,-0.38,67.35,1385.43
35.915,-0.38,67.35,1385.43
35.9162,-0.38,67.35,1385.43
35.9175,-0.38,67.35,1385.43
35.9188,-0.38,67.35,1385.43
35.92,-0.38,67.35,1385.43
35.9212,-0.38,67.35,1385.43
35.9225,-0.38,67.35,1385.43
35.9238,-0.38,67.35,1385.43
35.925,-0.38,67.35,1385.43
35.9263,-0.3,67.35,1385.43
35.9275,-0.3,67.35,1385.43
35.9287,-0.21,67.35,1385.43
35.93,-0.21,67.35,1385.43
35.9313,-0.21,67.35,1385.43
35.9325,-0.21,67.35,1385.43
35.9338,-0.21,67.35,1385.43
35.935,-0.21,67.35,1385.43
35.9362,-0.3,67.35,1385.43
35.9375,-0.3,67.35,1385.43
35.9388,-0.3,67.35,1385.43
35.94,-0.3,67.35,1385.43
35.9412,-0.3,67.35,1385.43
35.9425,-0.3,67.35,1385.43
35.9437,-0.21,67.35,1385.43
35.945,-0.21,67.35,1381.88
35.9463,-0.3,67.35,1381.88
35.9475,-0.3,67.35,1381.88
35.9487,-0.3,67.35,1381.88
35.95,-0.3,67.35,1381.88
35.9512,-0.21,67.35,1381.88
35.9512,-0.21,67.35,1381.88
35.9512,-0.21,67.35,1381.88
35.9525,-0.21,67.35,1381.88
35.9538,-0.38,67.35,1381.88
35.955,-0.38,67.35,1381.88
35.9562,-0.38,67.35,1381.88
35.9575,-0.38,67.35,1381.88
35.9588,-0.38,67.35,1381.88
35.96,-0.38,67.35,1381.88
35.9613,-0.38,67.35,1381.88
35.9625,-0.38,67.35,1381.88
35.9637,-0.3,67.35,1381.88
35.965,-0.3,67.35,1381.88
35.9663,-0.3,67.35,1381.88
35.9675,-0.3,67.35,1381.88
35.9688,-0.13,67.35,1381.88
35.97,-0.13,67.35,1381.88
35.9712,-0.3,67.35,1381.88
35.9725,-0.3,67.35,1381.88
35.9738,-0.21,67.35,1381.88
35.975,-0.21,67.35,1381.88
35.9762,-0.3,67.35,1381.88
35.9775,-0.3,67.35,1381.88
35.9787,-0.38,67.35,1381.88
35.98,-0.38,67.35,1381.88
35.9813,-0.38,67.35,1381.88
35.9825,-0.38,67.35,1381.88
35.9837,-0.3,67.35,1381.88
35.985,-0.3,67.35,1381.88
35.9863,-0.38,67.35,1381.88
35.9875,-0.38,67.35,1381.88
35.9888,-0.38,67.35,1381.88
35.99,-0.38,67.35,1381.88
35.9912,-0.38,67.35,1381.88
35.9925,-0.38,67.35,1381.88
35.9938,-0.46,67.35,1381.88
35.995,-0.46,67.35,1378.34
35.9963,-0.38,67.35,1378.34
35.9975,-0.38,67.35,1378.34
35.9987,-0.55,67.35,1378.34
36,-0.55,67.35,1378.34
36.0013,-0.55,67.35,1378.34
36.0013,-0.55,67.35,1378.34
36.0013,-0.55,67.35,1378.34
36.0025,-0.55,67.35,1378.34
36.0037,-0.46,67.35,1378.34
36.005,-0.46,67.35,1378.34
36.0062,-0.55,67.35,1378.34
36.0075,-0.55,67.35,1378.34
36.0088,-0.38,67.35,1378.34
36.01,-0.38,67.35,1378.34
36.0112,-0.38,67.35,1378.34
36.0125,-0.38,67.35,1378.34
36.0137,-0.3,67.35,1378.34
36.015,-0.3,67.35,1378.34
36.0163,-0.21,67.35,1378.34
36.0175,-0.21,67.35,1378.34
36.0187,-0.21,67.35,1378.34
36.02,-0.21,67.35,1378.34
36.0213,-0.21,67.35,1378.34
36.0225,-0.21,67.35,1378.34
36.0238,-0.38,67.35,1378.34
36.025,-0.38,67.35,1378.34
36.0262,-0.38,67.35,1378.34
36.0275,-0.38,67.35,1378.34
36.0288,-0.38,67.35,1378.34
36.03,-0.38,67.35,1378.34
36.0313,-0.21,67.35,1378.34
36.0325,-0.21,67.35,1378.34
36.0337,-0.13,67.35,1378.34
36.035,-0.13,67.35,1378.34
36.0363,-0.21,67.35,1378.34
36.0375,-0.21,67.35,1378.34
36.0387,-0.21,67.35,1378.34
36.04,-0.21,67.35,1378.34
36.0412,-0.21,67.35,1378.34
